4.69	-5.30E-05
4.695	-6.61E-05
4.7	-4.73E-05
4.705	-6.68E-05
4.71	-6.52E-05
4.715	-6.47E-05
4.72	-5.99E-05
4.725	-4.08E-05
4.73	-4.51E-05
4.735	-4.86E-05
4.74	-4.78E-05
4.745	-3.26E-05
4.75	-3.06E-05
4.755	-3.06E-05
4.76	-1.70E-05
4.765	-2.61E-05
4.77	-2.49E-05
4.775	-3.08E-05
4.78	-4.51E-05
4.785	-4.70E-05
4.79	-6.37E-05
4.795	-6.44E-05
4.8	-5.01E-05
4.805	-5.36E-05
4.81	-5.16E-05
4.815	-6.07E-05
4.82	-5.83E-05
4.825	-2.84E-05
4.83	-3.39E-05
4.835	-3.90E-05
4.84	-3.62E-05
4.845	-4.37E-05
4.85	-4.25E-05
4.855	-5.48E-05
4.86	-7.82E-05
4.865	-7.70E-05
4.87	-5.74E-05
4.875	-5.90E-05
4.88	-6.97E-05
4.885	-5.37E-05
4.89	-4.25E-05
4.895	-5.16E-05
4.9	-4.88E-05
4.905	-4.76E-05
4.91	-5.35E-05
4.915	-5.86E-05
4.92	-5.94E-05
4.925	-6.45E-05
4.93	-5.93E-05
4.935	-4.01E-05
4.94	-4.77E-05
4.945	-4.64E-05
4.95	-3.80E-05
4.955	-4.08E-05
4.96	-3.71E-05
4.965	-4.23E-05
4.97	-3.78E-05
4.975	-2.82E-05
4.98	-3.10E-05
4.985	-3.33E-05
4.99	-4.48E-05
4.995	-4.56E-05
5	-4.75E-05
5.005	-5.86E-05
5.01	-4.46E-05
5.015	-4.98E-05
5.02	-6.96E-05
5.025	-8.15E-05
5.03	-6.87E-05
5.035	-5.36E-05
5.04	-4.84E-05
5.045	-3.60E-05
5.05	-5.14E-05
5.055	-4.14E-05
5.06	-4.54E-05
5.065	-6.21E-05
5.07	-4.73E-05
5.075	-5.32E-05
5.08	-5.16E-05
5.085	-3.92E-05
5.09	-4.35E-05
5.095	-5.34E-05
5.1	-5.82E-05
5.105	-6.25E-05
5.11	-5.41E-05
5.115	-4.53E-05
5.12	-3.57E-05
5.125	-2.37E-05
5.13	-3.84E-05
5.135	-4.99E-05
5.14	-4.35E-05
5.145	-3.39E-05
5.15	-3.50E-05
5.155	-2.82E-05
5.16	-2.97E-05
5.165	-3.05E-05
5.17	-2.49E-05
5.175	-3.64E-05
5.18	-2.80E-05
5.185	-3.23E-05
5.19	-3.70E-05
5.195	-3.82E-05
5.2	-3.69E-05
5.205	-3.37E-05
5.21	-4.12E-05
5.215	-3.68E-05
5.22	-4.99E-05
5.225	-4.19E-05
5.23	-3.94E-05
5.235	-5.33E-05
5.24	-5.81E-05
5.245	-5.52E-05
5.25	-5.88E-05
5.255	-7.50E-05
5.26	-4.91E-05
5.265	-5.58E-05
5.27	-5.70E-05
5.275	-3.15E-05
5.28	-2.82E-05
5.285	-2.86E-05
5.29	-2.65E-05
5.295	-1.41E-05
5.3	-3.80E-05
5.305	-3.51E-05
5.31	-2.63E-05
5.315	-3.39E-05
5.32	-3.66E-05
5.325	-4.41E-05
5.33	-4.25E-05
5.335	-6.27E-05
5.34	-5.03E-05
5.345	-3.24E-05
5.35	-4.59E-05
5.355	-5.18E-05
5.36	-4.54E-05
5.365	-4.41E-05
5.37	-4.85E-05
5.375	-4.44E-05
5.38	-4.60E-05
5.385	-4.08E-05
5.39	-3.39E-05
5.395	-3.75E-05
5.4	-4.86E-05
5.405	-5.21E-05
5.41	-5.17E-05
5.415	-5.56E-05
5.42	-5.35E-05
5.425	-4.00E-05
5.43	-2.88E-05
5.435	-2.16E-05
5.44	-2.35E-05
5.445	-4.26E-05
5.45	-2.50E-05
5.455	-1.30E-05
5.46	-3.64E-05
5.465	-3.80E-05
5.47	-2.92E-05
5.475	-3.27E-05
5.48	-3.90E-05
5.485	-3.30E-05
5.49	-3.50E-05
5.495	-3.97E-05
5.5	-3.53E-05
5.505	-3.92E-05
5.51	-3.36E-05
5.515	-3.51E-05
5.52	-5.38E-05
5.525	-4.89E-05
5.53	-6.24E-05
5.535	-5.72E-05
5.54	-4.24E-05
5.545	-6.51E-05
5.55	-4.35E-05
5.555	-4.39E-05
5.56	-6.49E-05
5.565	-6.65E-05
5.57	-7.68E-05
5.575	-6.40E-05
5.58	-6.35E-05
5.585	-7.42E-05
5.59	-7.50E-05
5.595	-7.45E-05
5.6	-6.53E-05
5.605	-5.37E-05
5.61	-6.52E-05
5.615	-6.71E-05
5.62	-3.84E-05
5.625	-4.83E-05
5.63	-5.03E-05
5.635	-2.56E-05
5.64	-3.66E-05
5.645	-4.26E-05
5.65	-4.21E-05
5.655	-5.36E-05
5.66	-6.15E-05
5.665	-5.11E-05
5.67	-4.19E-05
5.675	-5.58E-05
5.68	-5.69E-05
5.685	-3.46E-05
5.69	-2.38E-05
5.695	-3.29E-05
5.7	-2.97E-05
5.705	-2.36E-05
5.71	-3.16E-05
5.715	-3.03E-05
5.72	-1.79E-05
5.725	-2.58E-05
5.73	-3.69E-05
5.735	-2.57E-05
5.74	-2.69E-05
5.745	-3.44E-05
5.75	-3.71E-05
5.755	-3.59E-05
5.76	-2.43E-05
5.765	-2.34E-05
5.77	-3.73E-05
5.775	-3.89E-05
5.78	-3.20E-05
5.785	-3.64E-05
5.79	-3.47E-05
5.795	-2.27E-05
5.8	-3.02E-05
5.805	-3.26E-05
5.81	-2.89E-05
5.815	-5.12E-05
5.82	-5.23E-05
5.825	-5.23E-05
5.83	-5.34E-05
